"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
7,94,102,0,98,111,0.470588235294118,9,6,8,3,43,1,"female",7,7,"High","High",2,"Medium","8",0.959183673469388,0.0756909005555317,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
7,52,57,0,62,61,0.555555555555556,10,6,4,1,43,1,"female",10,8,"High","Low",2,"Medium","4",0.838709677419355,-0.0447830954945011,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
7,39,43,0,93,47,0.5,11,4,2,1,43,1,"female",16,9,"High","Low",1,"Low","2",0.419354838709677,-0.464137934204179,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
7,52,58,0,84,64,0.5,12,7,7,3,43,1,"female",8,7,"High","High",3,"High","7",0.619047619047619,-0.264445153866237,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
7,44,57,1,58,53,1.44444444444444,13,6,6,2,43,1,"female",6,6,"Low","Medium",2,"Medium","6",0.758620689655172,-0.124872083258684,-1,"underestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
7,77,82,1,79,93,0.3125,14,3,4,1,43,1,"female",6,11,"Low","Low",1,"Low","4",0.974683544303797,0.0911907713899415,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
7,22,33,1,57,43,0.523809523809524,15,6,6,2,43,1,"female",6,7,"Low","Medium",2,"Medium","6",0.385964912280702,-0.497527860633154,-1,"underestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
7,46,51,0,94,55,0.555555555555556,16,4,2,1,43,1,"female",8,8,"High","Low",1,"Low","2",0.48936170212766,-0.394131070786196,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
7,15,21,0,44,27,0.5,17,9,1,1,43,1,"female",8,7,"High","Low",3,"High","1",0.340909090909091,-0.542583682004765,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
7,35,40,1,76,44,0.555555555555556,18,5,3,1,43,1,"female",18,9,"Low","Low",2,"Medium","3",0.460526315789474,-0.422966457124382,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
7,41,49,0,98,53,0.666666666666667,19,6,4,1,43,1,"female",8,7,"High","Low",2,"Medium","4",0.418367346938776,-0.46512542597508,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
7,52,57,0,62,61,0.555555555555556,20,4,4,1,43,1,"female",5,8,"High","Low",1,"Low","4",0.838709677419355,-0.0447830954945011,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
8,73,92,1,93,89,1.1875,1,7,6,2,45,2,"male",6,11,"Low","Medium",3,"High","6",0.78494623655914,-0.0985465363547162,-1,"underestimate",0,0,-1,2,"Compromise",NA,NA,NA,"Experiment 1"
8,100,100,0,84,81,0,2,7,1,1,45,2,"male",7,10,"High","Low",3,"High","1",1.19047619047619,0.306983417562334,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
8,132,135,1,58,103,-0.103448275862069,3,5,2,1,45,2,"male",5,4,"Low","Low",2,"Medium","2",2.27586206896552,1.39236929605166,1,"overestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
8,119,119,0,79,95,0,4,4,5,2,45,2,"male",3,6,"High","Medium",1,"Low","5",1.50632911392405,0.622836341010195,1,"overestimate",0,1,1,1,"Stay",NA,NA,NA,"Experiment 1"
8,80,81,0,57,63,-0.0588235294117647,5,3,7,3,45,2,"male",5,4,"High","High",1,"Low","7",1.40350877192982,0.520015999015969,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
8,110,108,0,94,89,0.0952380952380952,6,3,8,3,45,2,"male",6,5,"High","High",1,"Low","8",1.17021276595745,0.286719993043591,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
8,84,86,1,44,64,-0.1,7,2,7,3,45,2,"male",9,14,"Low","High",1,"Low","7",1.90909090909091,1.02559813617705,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
8,135,134,1,76,88,0.0212765957446809,8,6,2,1,45,2,"male",4,4,"Low","Low",2,"Medium","2",1.77631578947368,0.892823016559828,1,"overestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
8,99,95,1,98,80,0.210526315789474,9,1,3,1,45,2,"male",3,4,"Low","Low",1,"Low","3",1.01020408163265,0.126711308718797,1,"overestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
8,93,90,0,62,73,0.15,10,8,8,3,45,2,"male",3,3,"High","High",3,"High","8",1.5,0.616507227086144,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
8,101,97,1,93,82,0.210526315789474,11,4,9,3,45,2,"male",5,5,"Low","High",1,"Low","9",1.08602150537634,0.202528732462488,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
8,85,85,0,84,67,0,12,7,4,1,45,2,"male",5,5,"High","Low",3,"High","4",1.01190476190476,0.128411988990906,1,"overestimate",0,1,-3,1,"Stay",3,"HL","3","Experiment 1"
8,70,69,0,58,58,0.0833333333333333,13,7,7,3,45,2,"male",3,4,"High","High",3,"High","7",1.20689655172414,0.323403778810282,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
8,123,122,1,79,100,0.0434782608695652,14,7,7,3,45,2,"male",3,4,"Low","High",3,"High","7",1.55696202531646,0.6734692524026,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
8,91,90,1,57,73,0.0555555555555556,15,4,2,1,45,2,"male",5,4,"Low","Low",1,"Low","2",1.59649122807018,0.71299845515632,1,"overestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
8,80,87,0,94,90,0.7,16,5,3,1,45,2,"male",3,5,"High","Low",2,"Medium","3",0.851063829787234,-0.0324289431266219,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
8,53,50,1,44,42,0.272727272727273,17,5,4,1,45,2,"male",6,6,"Low","Low",2,"Medium","4",1.20454545454545,0.321052681631599,1,"overestimate",0,0,-1,2,"Compromise",NA,NA,NA,"Experiment 1"
8,69,80,0,76,81,0.916666666666667,18,5,6,2,45,2,"male",4,4,"High","Medium",2,"Medium","6",0.907894736842105,0.0244019639282493,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
8,102,101,0,98,78,0.0416666666666667,19,5,5,2,45,2,"male",4,4,"High","Medium",2,"Medium","5",1.04081632653061,0.157323553616756,1,"overestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
8,101,100,1,62,83,0.0555555555555556,20,5,7,3,45,2,"male",4,3,"Low","High",2,"Medium","7",1.62903225806452,0.74553948515066,1,"overestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
9,83,86,1,93,100,0.176470588235294,1,3,10,3,58,1,"female",14,24,"Low","High",1,"Low","10",0.89247311827957,0.0089803453657139,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
9,108,108,0,84,86,0,2,2,1,1,58,1,"female",15,17,"High","Low",1,"Low","1",1.28571428571429,0.40222151280043,1,"overestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
9,68,64,0,58,53,0.266666666666667,3,4,8,3,58,1,"female",9,14,"High","High",1,"Low","8",1.17241379310345,0.288921020189592,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
9,71,76,1,79,85,0.357142857142857,4,5,9,3,58,1,"female",5,12,"Low","High",2,"Medium","9",0.89873417721519,0.0152414043013339,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
9,61,59,0,57,49,0.166666666666667,5,3,4,1,58,1,"female",11,16,"High","Low",1,"Low","4",1.07017543859649,0.186682665682635,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
9,73,76,1,94,89,0.1875,6,3,8,3,58,1,"female",5,14,"Low","High",1,"Low","8",0.776595744680851,-0.106897028233005,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
9,58,54,0,44,46,0.333333333333333,7,3,3,1,58,1,"female",10,9,"High","Low",1,"Low","3",1.31818181818182,0.434689045267962,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
9,78,74,0,76,64,0.285714285714286,8,2,1,1,58,1,"female",9,12,"High","Low",1,"Low","1",1.02631578947368,0.142823016559828,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
9,88,91,0,98,102,0.214285714285714,9,2,1,1,58,1,"female",9,10,"High","Low",1,"Low","1",0.897959183673469,0.0144664107596134,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
9,48,51,0,62,61,0.230769230769231,10,2,6,2,58,1,"female",6,15,"High","Medium",1,"Low","6",0.774193548387097,-0.109299224526759,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
9,87,88,1,93,101,0.0714285714285714,11,3,5,2,58,1,"female",11,8,"Low","Medium",1,"Low","5",0.935483870967742,0.0519910980538859,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
9,76,81,1,84,91,0.333333333333333,12,4,9,3,58,1,"female",6,9,"Low","High",1,"Low","9",0.904761904761905,0.0212691318480488,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
9,62,61,1,58,49,0.0769230769230769,13,4,3,1,58,1,"female",7,10,"Low","Low",1,"Low","3",1.06896551724138,0.185472744327523,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
9,78,81,0,79,93,0.2,14,3,4,1,58,1,"female",10,7,"High","Low",1,"Low","4",0.987341772151899,0.103848999238043,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
9,57,58,1,57,67,0.1,15,4,5,2,58,1,"female",14,8,"Low","Medium",1,"Low","5",1,0.116507227086144,0,"correct",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
9,79,82,1,94,95,0.1875,16,3,7,3,58,1,"female",11,10,"Low","High",1,"Low","7",0.840425531914894,-0.0430672409989623,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
9,33,36,0,44,39,0.5,17,3,6,2,58,1,"female",7,12,"High","Medium",1,"Low","6",0.75,-0.133492772913856,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
9,64,67,0,76,76,0.25,18,3,8,3,58,1,"female",14,8,"High","High",1,"Low","8",0.842105263157895,-0.0413875097559613,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
9,83,84,1,98,99,0.0625,19,4,2,1,58,1,"female",4,7,"Low","Low",1,"Low","2",0.846938775510204,-0.0365539974036518,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
9,43,44,1,62,53,0.1,20,4,7,3,58,1,"female",6,9,"Low","High",1,"Low","7",0.693548387096774,-0.189944385817082,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
10,65,66,1,93,67,0.5,1,6,3,1,27,2,"male",3,8,"Low","Low",2,"Medium","3",0.698924731182796,-0.18456804173106,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,62,71,0,84,75,0.692307692307692,2,5,7,3,27,2,"male",12,3,"High","High",2,"Medium","7",0.738095238095238,-0.145397534818618,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
10,60,56,0,58,49,0.363636363636364,3,5,3,1,27,2,"male",11,9,"High","Low",2,"Medium","3",1.03448275862069,0.150989985706834,1,"overestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
10,64,71,0,79,75,0.636363636363636,4,5,2,1,27,2,"male",3,4,"High","Low",2,"Medium","2",0.810126582278481,-0.073366190635375,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,50,55,1,57,60,0.5,5,5,1,1,27,2,"male",7,4,"Low","Low",2,"Medium","1",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
10,59,69,0,94,72,0.769230769230769,6,5,8,3,27,2,"male",4,3,"High","High",2,"Medium","8",0.627659574468085,-0.255833198445771,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,39,43,1,44,46,0.571428571428571,7,5,3,1,27,2,"male",21,14,"Low","Low",2,"Medium","3",0.886363636363636,0.00287086344978038,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
10,51,59,0,76,64,0.615384615384615,8,7,1,1,27,2,"male",22,7,"High","Low",3,"High","1",0.671052631578947,-0.212440141334909,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
10,62,70,1,98,75,0.615384615384615,9,5,6,2,27,2,"male",4,4,"Low","Medium",2,"Medium","6",0.63265306122449,-0.250839711689366,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
10,62,67,1,62,73,0.454545454545455,10,5,1,1,27,2,"male",3,5,"Low","Low",2,"Medium","1",1,0.116507227086144,0,"correct",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
10,68,74,1,93,78,0.6,11,5,6,2,27,2,"male",6,11,"Low","Medium",2,"Medium","6",0.731182795698925,-0.152309977214931,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
10,62,70,0,84,75,0.615384615384615,12,5,2,1,27,2,"male",5,8,"High","Low",2,"Medium","2",0.738095238095238,-0.145397534818618,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,60,57,1,58,47,0.230769230769231,13,6,8,3,27,2,"male",3,5,"Low","High",2,"Medium","8",1.03448275862069,0.150989985706834,1,"overestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
10,66,73,0,79,80,0.5,14,5,9,3,27,2,"male",4,4,"High","High",2,"Medium","9",0.835443037974684,-0.0480497349391724,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
10,65,62,1,57,53,0.25,15,6,6,2,27,2,"male",6,3,"Low","Medium",2,"Medium","6",1.14035087719298,0.256858104279126,1,"overestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
10,74,82,0,94,89,0.533333333333333,16,5,8,3,27,2,"male",5,6,"High","High",2,"Medium","8",0.787234042553192,-0.0962587303606645,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,62,58,0,44,50,0.333333333333333,17,6,9,3,27,2,"male",4,3,"High","High",2,"Medium","9",1.40909090909091,0.525598136177053,1,"overestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
10,70,82,0,76,85,0.8,18,5,6,2,27,2,"male",3,5,"High","Medium",2,"Medium","6",0.921052631578947,0.0375598586650914,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
10,73,79,1,98,85,0.5,19,5,7,3,27,2,"male",3,5,"Low","High",2,"Medium","7",0.744897959183674,-0.138594813730182,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
10,68,64,1,62,54,0.285714285714286,20,6,10,3,27,2,"male",3,3,"Low","High",2,"Medium","10",1.09677419354839,0.213281420634531,1,"overestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
11,55,65,1,93,65,1,1,9,9,3,56,2,"male",6,12,"Low","High",3,"High","9",0.591397849462366,-0.29209492345149,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
11,73,89,0,84,89,1,2,7,1,1,56,2,"male",5,9,"High","Low",3,"High","1",0.869047619047619,-0.0144451538662369,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
11,65,52,1,58,52,1,3,3,8,3,56,2,"male",8,5,"Low","High",1,"Low","8",1.12068965517241,0.237196882258558,1,"overestimate",1,0,5,3,"Copy",2,"LH","88","Experiment 1"
11,52,60,0,79,61,0.888888888888889,4,4,3,1,56,2,"male",4,5,"High","Low",1,"Low","3",0.658227848101266,-0.22526492481259,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
11,55,65,1,57,65,1,5,6,7,3,56,2,"male",6,5,"Low","High",2,"Medium","7",0.964912280701754,0.0814195077878984,-1,"underestimate",1,0,1,3,"Copy",NA,NA,NA,"Experiment 1"
11,42,50,0,94,49,1.14285714285714,6,6,7,3,56,2,"male",5,4,"High","High",2,"Medium","7",0.446808510638298,-0.436684262275558,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
11,16,20,0,44,19,1.33333333333333,7,7,10,3,56,2,"male",7,5,"High","High",3,"High","10",0.363636363636364,-0.519856409277492,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
11,63,74,1,76,75,0.916666666666667,8,7,6,2,56,2,"male",5,4,"Low","Medium",3,"High","6",0.828947368421053,-0.0545454044928033,-1,"underestimate",0,0,-1,2,"Compromise",NA,NA,NA,"Experiment 1"
11,84,99,1,98,100,0.9375,9,6,9,3,56,2,"male",6,3,"Low","High",2,"Medium","9",0.857142857142857,-0.0263499157709989,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
11,21,18,0,62,18,1,10,8,2,1,56,2,"male",8,5,"High","Low",3,"High","2",0.338709677419355,-0.544783095494501,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
11,39,48,0,93,48,1,11,7,5,2,56,2,"male",3,6,"High","Medium",3,"High","5",0.419354838709677,-0.464137934204179,-1,"underestimate",1,0,-2,3,"Copy",NA,NA,NA,"Experiment 1"
11,54,63,1,84,63,1,12,8,1,1,56,2,"male",3,13,"Low","Low",3,"High","1",0.642857142857143,-0.240635630056713,-1,"underestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
11,63,50,0,58,51,1.08333333333333,13,7,3,1,56,2,"male",7,7,"High","Low",3,"High","3",1.08620689655172,0.202714123637868,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
11,70,80,1,79,80,1,14,6,5,2,56,2,"male",6,5,"Low","Medium",2,"Medium","5",0.886075949367089,0.00258317645323258,-1,"underestimate",1,0,-1,3,"Copy",NA,NA,NA,"Experiment 1"
11,56,67,1,57,68,0.916666666666667,15,6,9,3,56,2,"male",6,4,"Low","High",2,"Medium","9",0.982456140350877,0.0989633674370212,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
11,62,74,1,94,74,1,16,5,5,2,56,2,"male",4,6,"Low","Medium",2,"Medium","5",0.659574468085106,-0.22391830482875,-1,"underestimate",1,0,0,3,"Copy",NA,NA,NA,"Experiment 1"
11,12,26,0,44,27,0.933333333333333,17,7,1,1,56,2,"male",10,5,"High","Low",3,"High","1",0.272727272727273,-0.610765500186583,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
11,34,35,0,76,40,0.166666666666667,18,6,10,3,56,2,"male",9,9,"High","High",2,"Medium","10",0.447368421052632,-0.436124351861224,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
11,91,111,1,98,116,0.8,19,6,4,1,56,2,"male",14,8,"Low","Low",2,"Medium","4",0.928571428571429,0.0450786556575726,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
11,74,59,0,62,58,0.9375,20,6,3,1,56,2,"male",3,5,"High","Low",2,"Medium","3",1.19354838709677,0.310055614182918,1,"overestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
12,69,69,1,93,78,0,1,10,6,2,30,2,"male",19,14,"Low","Medium",3,"High","6",0.741935483870968,-0.141557289042888,-1,"underestimate",0,1,-4,1,"Stay",NA,NA,NA,"Experiment 1"
12,50,55,0,84,60,0.5,2,10,8,3,30,2,"male",9,11,"High","High",3,"High","8",0.595238095238095,-0.288254677675761,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
12,57,60,0,58,69,0.25,3,10,5,2,30,2,"male",11,13,"High","Medium",3,"High","5",0.982758620689655,0.0992658477757992,-1,"underestimate",0,0,-5,2,"Compromise",NA,NA,NA,"Experiment 1"
12,45,45,1,79,54,0,4,10,9,3,30,2,"male",6,11,"Low","High",3,"High","9",0.569620253164557,-0.313872519749299,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
12,25,30,0,57,38,0.384615384615385,5,10,3,1,30,2,"male",6,8,"High","Low",3,"High","3",0.43859649122807,-0.444896281685786,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
12,60,60,0,94,72,0,6,10,8,3,30,2,"male",7,9,"High","High",3,"High","8",0.638297872340426,-0.24519490057343,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
12,70,45,1,44,56,1.78571428571429,7,10,1,1,30,2,"male",7,8,"Low","Low",3,"High","1",1.59090909090909,0.707416317995235,1,"overestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
12,50,50,1,76,60,0,8,10,9,3,30,2,"male",6,5,"Low","High",3,"High","9",0.657894736842105,-0.225598036071751,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
12,70,70,0,98,84,0,9,10,4,1,30,2,"male",6,6,"High","Low",3,"High","4",0.714285714285714,-0.169207058628142,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
12,38,40,0,62,42,0.5,10,10,6,2,30,2,"male",10,8,"High","Medium",3,"High","6",0.612903225806452,-0.270589547107404,-1,"underestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
12,45,45,0,93,57,0,11,10,2,1,30,2,"male",6,7,"High","Low",3,"High","2",0.483870967741935,-0.39962180517192,-1,"underestimate",0,1,-8,1,"Stay",3,"HL","3","Experiment 1"
12,75,80,1,84,90,0.333333333333333,12,10,3,1,30,2,"male",9,8,"Low","Low",3,"High","3",0.892857142857143,0.00936436994328693,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
12,40,40,0,58,47,0,13,10,8,3,30,2,"male",14,11,"High","High",3,"High","8",0.689655172413793,-0.193837600500063,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
12,65,75,1,79,80,0.666666666666667,14,10,9,3,30,2,"male",9,11,"Low","High",3,"High","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
12,50,50,1,57,60,0,15,10,1,1,30,2,"male",9,6,"Low","Low",3,"High","1",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
12,55,55,0,94,68,0,16,10,9,3,30,2,"male",12,6,"High","High",3,"High","9",0.585106382978723,-0.298386389935133,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
12,55,45,1,44,45,1,17,10,4,1,30,2,"male",12,7,"Low","Low",3,"High","4",1.25,0.366507227086144,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
12,50,50,0,76,64,0,18,10,1,1,30,2,"male",6,15,"High","Low",3,"High","1",0.657894736842105,-0.225598036071751,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
12,60,60,1,98,72,0,19,10,5,2,30,2,"male",13,8,"Low","Medium",3,"High","5",0.612244897959184,-0.271247874954672,-1,"underestimate",0,1,-5,1,"Stay",NA,NA,NA,"Experiment 1"
12,70,65,1,62,56,0.357142857142857,20,10,7,3,30,2,"male",10,6,"Low","High",3,"High","7",1.12903225806452,0.24553948515066,1,"overestimate",0,0,-3,2,"Compromise",4,"HH","1","Experiment 1"
13,64,64,1,93,67,0,1,7,3,1,29,3,"other",8,13,"Low","Low",3,"High","3",0.688172043010753,-0.195320729903103,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
13,55,58,0,84,67,0.25,2,4,4,1,29,3,"other",5,10,"High","Low",1,"Low","4",0.654761904761905,-0.228730868151951,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
13,59,59,1,58,47,0,3,8,8,3,29,3,"other",7,6,"Low","High",3,"High","8",1.01724137931034,0.133748606396489,1,"overestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
13,50,55,0,79,59,0.555555555555556,4,5,2,1,29,3,"other",5,6,"High","Low",2,"Medium","2",0.632911392405063,-0.250581380508793,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
13,36,39,0,57,44,0.375,5,6,1,1,29,3,"other",4,6,"High","Low",2,"Medium","1",0.631578947368421,-0.251913825545435,-1,"underestimate",0,0,-5,2,"Compromise",NA,NA,NA,"Experiment 1"
13,57,64,1,94,68,0.636363636363636,6,4,9,3,29,3,"other",5,5,"Low","High",1,"Low","9",0.606382978723404,-0.277109794190452,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
13,22,28,0,44,28,1,7,6,10,3,29,3,"other",6,6,"High","High",2,"Medium","10",0.5,-0.383492772913856,-1,"underestimate",1,0,4,3,"Copy",NA,NA,NA,"Experiment 1"
13,40,44,0,76,47,0.571428571428571,8,5,8,3,29,3,"other",6,5,"High","High",2,"Medium","8",0.526315789473684,-0.357176983440172,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
13,74,85,1,98,91,0.647058823529412,9,7,10,3,29,3,"other",4,5,"Low","High",3,"High","10",0.755102040816326,-0.128390732097529,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
