"","ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
"127",13,32,36,1,62,46,0.285714285714286,10,8,7,2,29,3,"other",4,9,"Low","High",2,"High","7",0.516129032258065,-0.367363740655791,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"128",13,48,52,0,93,56,0.5,11,3,7,2,29,3,"other",5,5,"High","High",1,"Low","7",0.516129032258065,-0.367363740655791,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"129",13,38,42,0,58,47,0.444444444444444,13,4,8,2,29,3,"other",4,6,"High","High",1,"Low","8",0.655172413793103,-0.228320359120753,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"130",13,28,28,0,57,38,0,15,3,3,1,29,3,"other",6,8,"High","Low",1,"Low","3",0.491228070175439,-0.392264702738417,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"131",13,55,55,1,62,66,0,20,7,1,1,29,3,"other",3,5,"Low","Low",2,"High","1",0.887096774193548,0.0036040012796924,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"132",14,86,101,1,93,101,1,1,7,9,2,48,1,"female",5,10,"Low","High",2,"High","9",0.924731182795699,0.0412384098818429,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
"133",14,102,81,0,84,80,0.954545454545455,2,7,8,2,48,1,"female",7,7,"High","High",2,"High","8",1.21428571428571,0.330792941371858,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"134",14,91,72,0,57,72,1,5,7,7,2,48,1,"female",8,16,"High","High",2,"High","7",1.59649122807018,0.71299845515632,1,"overestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"135",14,88,103,1,94,103,1,6,7,7,2,48,1,"female",5,8,"Low","High",2,"High","7",0.936170212765957,0.0526774398521015,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"136",14,84,72,0,44,72,1,7,7,1,1,48,1,"female",26,16,"High","Low",2,"High","1",1.90909090909091,1.02559813617705,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"137",14,92,74,0,58,74,1,13,7,1,1,48,1,"female",13,16,"High","Low",2,"High","1",1.58620689655172,0.702714123637868,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"138",14,80,63,1,79,63,1,14,3,7,2,48,1,"female",4,21,"Low","High",1,"Low","7",1.0126582278481,0.129165454934245,1,"overestimate",1,0,4,3,"Copy",2,"LH","88","Experiment 1"
"139",14,84,99,0,94,100,0.9375,16,7,9,2,48,1,"female",5,16,"High","High",2,"High","9",0.893617021276596,0.0101242483627397,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"140",14,94,75,0,44,75,1,17,7,9,2,48,1,"female",5,8,"High","High",2,"High","9",2.13636363636364,1.25287086344978,1,"overestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
"141",14,90,72,0,76,72,1,18,7,3,1,48,1,"female",7,8,"High","Low",2,"High","3",1.18421052631579,0.300717753401933,1,"overestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"142",15,32,33,0,84,34,0.5,2,9,10,2,40,1,"female",5,14,"High","High",2,"High","10",0.380952380952381,-0.502540391961475,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"143",15,47,48,1,58,55,0.125,3,8,4,1,40,1,"female",10,5,"Low","Low",2,"High","4",0.810344827586207,-0.0731479453276491,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"144",15,26,28,0,79,41,0.133333333333333,4,7,9,2,40,1,"female",5,7,"High","High",2,"High","9",0.329113924050633,-0.554378848863223,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"145",15,40,41,1,44,48,0.125,7,8,9,2,40,1,"female",5,5,"Low","High",2,"High","9",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"146",15,35,35,0,76,40,0,8,7,10,2,40,1,"female",7,8,"High","High",2,"High","10",0.460526315789474,-0.422966457124382,-1,"underestimate",0,1,3,1,"Stay",4,"HH","1","Experiment 1"
"147",15,79,81,1,93,110,0.0645161290322581,11,8,4,1,40,1,"female",4,7,"Low","Low",2,"High","4",0.849462365591398,-0.0340304073224581,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"148",15,35,35,0,84,47,0,12,10,9,2,40,1,"female",4,8,"High","High",2,"High","9",0.416666666666667,-0.466826106247189,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"149",15,58,60,0,79,67,0.222222222222222,14,9,9,2,40,1,"female",7,5,"High","High",2,"High","9",0.734177215189873,-0.149315557723983,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"150",15,22,23,0,57,30,0.125,15,9,7,2,40,1,"female",11,5,"High","High",2,"High","7",0.385964912280702,-0.497527860633154,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"151",15,75,77,1,94,90,0.133333333333333,16,8,3,1,40,1,"female",5,5,"Low","Low",2,"High","3",0.797872340425532,-0.0856204324883241,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"152",15,13,14,0,44,16,0.333333333333333,17,9,9,2,40,1,"female",8,5,"High","High",2,"High","9",0.295454545454545,-0.588038227459311,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"153",15,57,58,1,76,68,0.0909090909090909,18,8,4,1,40,1,"female",5,6,"Low","Low",2,"High","4",0.75,-0.133492772913856,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"154",15,37,41,1,62,46,0.444444444444444,20,7,2,1,40,1,"female",5,9,"Low","Low",2,"High","2",0.596774193548387,-0.286718579365469,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"155",16,71,75,1,93,84,0.307692307692308,1,7,8,2,42,1,"female",8,14,"Low","High",2,"High","8",0.763440860215054,-0.120051912698802,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"156",16,110,100,0,84,89,0.476190476190476,2,4,1,1,42,1,"female",13,12,"High","Low",1,"Low","1",1.30952380952381,0.426031036609954,1,"overestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"157",16,105,90,0,57,87,0.833333333333333,5,3,10,2,42,1,"female",8,12,"High","High",1,"Low","10",1.84210526315789,0.958612490244039,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"158",16,85,90,1,94,103,0.277777777777778,6,7,7,2,42,1,"female",6,9,"Low","High",2,"High","7",0.904255319148936,0.0207625462350802,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"159",16,51,50,1,44,40,0.0909090909090909,7,7,1,1,42,1,"female",8,9,"Low","Low",2,"High","1",1.15909090909091,0.275598136177053,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"160",16,60,60,0,62,73,0,10,2,1,1,42,1,"female",8,10,"High","Low",1,"Low","1",0.967741935483871,0.084249162570015,-1,"underestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"161",16,80,88,0,93,98,0.444444444444444,11,3,8,2,42,1,"female",5,12,"High","High",1,"Low","8",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"162",16,68,63,0,57,54,0.357142857142857,15,3,3,1,42,1,"female",7,8,"High","Low",1,"Low","3",1.19298245614035,0.309489683226495,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"163",16,40,42,0,44,49,0.222222222222222,17,2,3,1,42,1,"female",7,9,"High","Low",1,"Low","3",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"164",16,65,65,0,76,79,0,18,3,2,1,42,1,"female",6,9,"High","Low",1,"Low","2",0.855263157894737,-0.0282296150191191,-1,"underestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"165",16,110,98,0,98,91,0.631578947368421,19,3,10,2,42,1,"female",7,9,"High","High",1,"Low","10",1.12244897959184,0.238956206677981,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"166",16,70,63,0,62,56,0.5,20,3,7,2,42,1,"female",5,8,"High","High",1,"Low","7",1.12903225806452,0.24553948515066,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"167",17,60,60,1,57,47,0,5,7,8,2,33,2,"male",6,14,"Low","High",2,"High","8",1.05263157894737,0.169138806033512,1,"overestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"168",17,45,45,0,44,35,0,7,7,2,1,33,2,"male",7,8,"High","Low",2,"High","2",1.02272727272727,0.139234499813417,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"169",17,80,80,1,76,64,0,8,7,1,1,33,2,"male",5,9,"Low","Low",2,"High","1",1.05263157894737,0.169138806033512,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"170",17,80,80,1,62,63,0,20,7,10,2,33,2,"male",4,4,"Low","High",2,"High","10",1.29032258064516,0.406829807731305,1,"overestimate",0,1,3,1,"Stay",4,"HH","1","Experiment 1"
"171",18,90,95,1,93,110,0.25,1,3,4,1,34,1,"female",7,10,"Low","Low",1,"Low","4",0.967741935483871,0.084249162570015,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"172",18,50,55,1,57,60,0.5,5,8,8,2,34,1,"female",6,7,"Low","High",2,"High","8",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"173",18,80,80,0,94,90,0,6,3,3,1,34,1,"female",6,12,"High","Low",1,"Low","3",0.851063829787234,-0.0324289431266219,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"174",18,45,41,1,44,34,0.363636363636364,7,9,9,2,34,1,"female",7,8,"Low","High",2,"High","9",1.02272727272727,0.139234499813417,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"175",18,87,85,0,76,70,0.117647058823529,8,4,3,1,34,1,"female",4,6,"High","Low",1,"Low","3",1.14473684210526,0.261244069191407,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"176",18,90,91,0,98,102,0.0833333333333333,9,2,1,1,34,1,"female",3,6,"High","Low",1,"Low","1",0.918367346938776,0.0348745740249196,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"177",18,68,65,1,62,55,0.230769230769231,10,7,3,1,34,1,"female",3,6,"Low","Low",2,"High","3",1.09677419354839,0.213281420634531,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"178",18,87,95,0,93,101,0.571428571428571,11,2,9,2,34,1,"female",6,6,"High","High",1,"Low","9",0.935483870967742,0.0519910980538859,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"179",18,110,100,1,84,87,0.434782608695652,12,8,7,2,34,1,"female",5,5,"Low","High",2,"High","7",1.30952380952381,0.426031036609954,1,"overestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"180",18,75,70,1,58,60,0.333333333333333,13,7,10,2,34,1,"female",4,6,"Low","High",2,"High","10",1.29310344827586,0.409610675362006,1,"overestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"181",18,55,61,0,79,67,0.5,14,4,9,2,34,1,"female",3,6,"High","High",1,"Low","9",0.69620253164557,-0.187290241268286,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"182",18,68,65,0,57,54,0.214285714285714,15,3,3,1,34,1,"female",3,5,"High","Low",1,"Low","3",1.19298245614035,0.309489683226495,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"183",18,83,85,0,98,99,0.125,19,3,2,1,34,1,"female",4,5,"High","Low",1,"Low","2",0.846938775510204,-0.0365539974036518,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"184",18,58,62,0,62,70,0.333333333333333,20,2,7,2,34,1,"female",5,5,"High","High",1,"Low","7",0.935483870967742,0.0519910980538859,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"185",19,60,65,1,93,70,0.5,1,7,7,2,64,1,"female",10,12,"Low","High",2,"High","7",0.645161290322581,-0.238331482591275,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"186",19,85,79,0,84,69,0.375,2,8,3,1,64,1,"female",11,19,"High","Low",2,"High","3",1.01190476190476,0.128411988990906,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"187",19,55,60,1,58,66,0.454545454545455,3,7,3,1,64,1,"female",13,10,"Low","Low",2,"High","3",0.948275862068966,0.0647830891551096,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"188",19,40,41,1,44,49,0.111111111111111,7,7,3,1,64,1,"female",10,9,"Low","Low",2,"High","3",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"189",19,50,55,0,76,60,0.5,8,8,9,2,64,1,"female",6,10,"High","High",2,"High","9",0.657894736842105,-0.225598036071751,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"190",19,85,90,1,98,102,0.294117647058824,9,7,1,1,64,1,"female",5,13,"Low","Low",2,"High","1",0.86734693877551,-0.0161458341383458,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"191",19,70,76,1,84,84,0.428571428571429,12,7,7,2,64,1,"female",4,5,"Low","High",2,"High","7",0.833333333333333,-0.0501594395805226,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"192",19,60,51,1,58,47,0.692307692307692,13,8,8,2,64,1,"female",7,9,"Low","High",2,"High","8",1.03448275862069,0.150989985706834,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"193",19,53,60,1,94,68,0.466666666666667,16,7,9,2,64,1,"female",4,5,"Low","High",2,"High","9",0.563829787234043,-0.319662985679813,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"194",19,41,44,0,44,49,0.375,17,8,3,1,64,1,"female",6,7,"High","Low",2,"High","3",0.931818181818182,0.0483254089043258,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"195",20,42,46,1,93,49,0.571428571428571,1,9,7,2,25,2,"male",12,10,"Low","High",2,"High","7",0.451612903225806,-0.43187986968805,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"196",20,42,45,0,98,53,0.272727272727273,19,7,4,1,25,2,"male",7,11,"High","Low",2,"High","4",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"197",21,78,93,1,79,93,1,4,7,8,2,38,1,"female",4,6,"Low","High",2,"High","8",0.987341772151899,0.103848999238043,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"198",21,63,72,0,76,73,0.9,8,7,1,1,38,1,"female",5,5,"High","Low",2,"High","1",0.828947368421053,-0.0545454044928033,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"199",21,63,76,0,98,76,1,9,7,4,1,38,1,"female",4,5,"High","Low",2,"High","4",0.642857142857143,-0.240635630056713,-1,"underestimate",1,0,-3,3,"Copy",3,"HL","3","Experiment 1"
"200",21,64,67,0,93,67,1,11,7,3,1,38,1,"female",5,6,"High","Low",2,"High","3",0.688172043010753,-0.195320729903103,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"201",21,55,67,0,84,67,1,12,7,4,1,38,1,"female",5,5,"High","Low",2,"High","4",0.654761904761905,-0.228730868151951,-1,"underestimate",1,0,-3,3,"Copy",3,"HL","3","Experiment 1"
"202",21,37,44,0,58,44,1,13,7,3,1,38,1,"female",4,5,"High","Low",2,"High","3",0.637931034482759,-0.245561738431097,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"203",21,56,67,1,79,68,0.916666666666667,14,7,1,1,38,1,"female",4,5,"Low","Low",2,"High","1",0.708860759493671,-0.174632013420185,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"204",21,68,55,1,44,55,1,17,7,3,1,38,1,"female",6,5,"Low","Low",2,"High","3",1.54545454545455,0.661961772540689,1,"overestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"205",22,91,91,0,84,72,0,2,4,1,1,32,2,"male",11,10,"High","Low",1,"Low","1",1.08333333333333,0.199840560419477,1,"overestimate",0,1,-3,1,"Stay",1,"LL","11","Experiment 1"
"206",22,70,75,0,79,86,0.3125,4,3,2,1,32,2,"male",6,6,"High","Low",1,"Low","2",0.886075949367089,0.00258317645323258,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"207",22,95,95,1,94,78,0,6,7,1,1,32,2,"male",4,3,"Low","Low",2,"High","1",1.01063829787234,0.127145524958485,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"208",22,65,55,0,44,53,0.833333333333333,7,2,9,2,32,2,"male",5,7,"High","High",1,"Low","9",1.47727272727273,0.593779954358871,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"209",22,75,91,0,98,91,1,9,3,10,2,32,2,"male",7,5,"High","High",1,"Low","10",0.76530612244898,-0.118186650464876,-1,"underestimate",1,0,7,3,"Copy",2,"LH","88","Experiment 1"
"210",22,80,80,0,93,110,0,11,3,4,1,32,2,"male",3,7,"High","Low",1,"Low","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,1,1,1,"Stay",1,"LL","11","Experiment 1"
"211",22,65,70,0,84,78,0.384615384615385,12,2,7,2,32,2,"male",6,5,"High","High",1,"Low","7",0.773809523809524,-0.109683249104332,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"212",22,70,65,0,57,55,0.333333333333333,15,3,7,2,32,2,"male",6,5,"High","High",1,"Low","7",1.2280701754386,0.344577402524741,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"213",22,92,92,1,94,103,0,16,7,1,1,32,2,"male",9,4,"Low","Low",2,"High","1",0.978723404255319,0.0952306313414631,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"214",22,60,55,1,44,48,0.416666666666667,17,7,9,2,32,2,"male",5,5,"Low","High",2,"High","9",1.36363636363636,0.480143590722508,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"215",22,72,72,0,76,85,0,18,4,2,1,32,2,"male",13,3,"High","Low",1,"Low","2",0.947368421052632,0.0638756481387756,-1,"underestimate",0,1,-2,1,"Stay",1,"LL","11","Experiment 1"
"216",23,41,43,0,84,50,0.222222222222222,2,7,1,1,46,2,"male",35,10,"High","Low",2,"High","1",0.488095238095238,-0.395397534818618,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"217",23,69,58,1,58,53,0.6875,3,8,8,2,46,2,"male",6,11,"Low","High",2,"High","8",1.18965517241379,0.306162399499937,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"218",23,103,90,1,79,81,0.590909090909091,4,7,7,2,46,2,"male",28,13,"Low","High",2,"High","7",1.30379746835443,0.420304695440574,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"219",23,60,56,1,57,49,0.363636363636364,5,7,9,2,46,2,"male",23,19,"Low","High",2,"High","9",1.05263157894737,0.169138806033512,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"220",23,45,49,0,84,53,0.5,12,4,4,1,46,2,"male",11,10,"High","Low",1,"Low","4",0.535714285714286,-0.34777848719957,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"221",23,27,30,0,57,33,0.5,15,4,7,2,46,2,"male",7,9,"High","High",1,"Low","7",0.473684210526316,-0.40980856238754,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"222",23,15,18,0,44,27,0.25,17,2,1,1,46,2,"male",8,9,"High","Low",1,"Low","1",0.340909090909091,-0.542583682004765,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"223",23,39,42,0,76,47,0.375,18,4,8,2,46,2,"male",6,29,"High","High",1,"Low","8",0.513157894736842,-0.370334878177014,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"224",23,117,107,1,98,94,0.434782608695652,19,7,8,2,46,2,"male",10,10,"Low","High",2,"High","8",1.19387755102041,0.310384778106552,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"225",24,71,71,0,84,85,0,2,3,8,2,31,2,"male",5,8,"High","High",1,"Low","8",0.845238095238095,-0.0382546776757607,-1,"underestimate",0,1,5,1,"Stay",2,"LH","88","Experiment 1"
"226",24,65,60,0,58,52,0.384615384615385,3,3,4,1,31,2,"male",9,6,"High","Low",1,"Low","4",1.12068965517241,0.237196882258558,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"227",24,49,50,0,57,58,0.111111111111111,5,4,1,1,31,2,"male",4,8,"High","Low",1,"Low","1",0.859649122807018,-0.0238436501068384,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"228",24,99,93,1,94,78,0.285714285714286,6,4,1,1,31,2,"male",13,6,"Low","Low",1,"Low","1",1.0531914893617,0.169698716447846,1,"overestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"229",24,57,60,0,62,68,0.272727272727273,10,2,7,2,31,2,"male",3,3,"High","High",1,"Low","7",0.919354838709677,0.0358620657958214,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"230",24,81,91,1,93,110,0.344827586206897,11,3,4,1,31,2,"male",4,4,"Low","Low",1,"Low","4",0.870967741935484,-0.0125250309783721,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"231",24,65,60,0,44,53,0.416666666666667,17,4,9,2,31,2,"male",3,3,"High","High",1,"Low","9",1.47727272727273,0.593779954358871,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"232",24,94,88,1,76,76,0.333333333333333,18,7,8,2,31,2,"male",7,4,"Low","High",2,"High","8",1.23684210526316,0.353349332349302,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"233",25,108,94,1,93,67,0.341463414634146,1,7,3,1,46,2,"male",6,22,"Low","Low",2,"High","3",1.16129032258065,0.277797549666789,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"234",25,76,73,1,57,60,0.1875,5,8,8,2,46,2,"male",9,4,"Low","High",2,"High","8",1.33333333333333,0.449840560419477,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"235",25,118,114,1,98,97,0.19047619047619,9,8,2,1,46,2,"male",5,4,"Low","Low",2,"High","2",1.20408163265306,0.320588859739205,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"236",25,79,77,1,62,63,0.125,10,7,10,2,46,2,"male",4,7,"Low","High",2,"High","10",1.2741935483871,0.390700775473241,1,"overestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"237",25,57,54,1,44,46,0.272727272727273,17,8,3,1,46,2,"male",6,4,"Low","Low",2,"High","3",1.29545454545455,0.411961772540689,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"238",25,97,92,1,76,78,0.263157894736842,18,7,7,2,46,2,"male",4,5,"Low","High",2,"High","7",1.27631578947368,0.392823016559828,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"239",25,73,71,0,62,58,0.133333333333333,20,7,3,1,46,2,"male",6,5,"High","Low",2,"High","3",1.17741935483871,0.293926581924854,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"240",26,98,96,0,84,78,0.1,2,7,7,2,50,1,"female",5,7,"High","High",2,"High","7",1.16666666666667,0.283173893752811,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"241",26,89,86,0,79,71,0.166666666666667,4,7,3,1,50,1,"female",6,6,"High","Low",2,"High","3",1.12658227848101,0.243089505567157,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"242",26,84,89,1,93,110,0.192307692307692,11,4,4,1,50,1,"female",4,5,"Low","Low",1,"Low","4",0.903225806451613,0.0197330335377569,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
